id_licencia,emp_direccion
40280,AV. SALAVERRY N° 1195 TERCER PISO URB. LOS LIBERTADORES
40281,CALLE ARICA N° 597
40282,AV. ANGAMOS N°620
40283,CAL.LOS DULANTOS N° 176 URB. SANTA VICTORIA
40284,CA. AGUSTIN VALLEJO N° 921 URB. LAS BRISAS 
40285,AV. FERNANDO BELAUNDE TERRY N° 336 P.J. TUPAC AMARU
40286,CA. CAJAMARCA MZ. H LOTE 14 PISO 1 - P. J. LA CIUDADELA
40287,AVENIDA PEDRO RUIZ N 739  -  CHICLAYO
40288,AVENIDA PEDRO RUIZ N 739 - CHICLAYO
40289,CALLE OASIS N 198 - A URB. REMIGIO SILVA
40290,URB. REMIGIO SILVA V ETAPA CA. OASIS N 198
40291,CA. OASIS N  198 - V ETAPA REMIGIO SILVA
40292,PASAJE OASIS N 198 - URBANIZACIÓN REMIGIO SILVA
40293,CA. ANDRES ABELINO CACERES N  22 M-04 REAL PLAZA - CHICLAYO
40294,CALLE ALFREDO LAPOINT N° 1248 - CERCADO DE CHICLAYO
40295,CA. LOA PINOS N  245-URB. SANTA VICTORIA
40296,CA. LOS PINOS N° 245 URB. SANTA VICTORIA
40297,CALLE ANGAMOS N  915 - P.J. EL PORVENIR - CHICLAYO
40298,AVENIDA ANGAMOS N 915 - PP.JJ. EL PORVENIR - CHICLAYO
40299,AV. ANGAMOS N  915 URB. PORVENIR - CHICLAYO
40300,CA. ANGAMOS N 915 - P.J EL PORVENIR
40301,AV. PEDRO RUIZ N 756 - 770 - 780 - CHICLAYO
40302,AVENIDA ANGAMOS N 915 - PUEBLO JOVEN EL PORVENIR - CHICLAYO
40303,AV. ANGAMOS N 915 URB. EL PORVENIR - CHICLAYO 
40304,PSJE. RODANO N 117 PUEBLO JOVEN SAN NICOLAS
40305,CHICLAYO AV. SAENZ PEÑA N 1203
40306,CALLE SAN JOSE N  538
40307,AV. SAENZ PEÑA N 1203  CERCADO DE CHICLAYO
40308,AVENIDA  BELAUNDE N 283 - URBANIZACIÓN  REMIGIO SILVA 
40309,AV. ANGAMOS N 915 URB. EL PORVENIR  - CHICLAYO.
40310,CA. MANUEL PARDO N 485-B - CERCADO DE CHICLAYO
40311,CALLE MANUEL PARDO N 485 - B - CERCADO
40312,AV. AUGUSTO B. LEGUIA N 2590 - CHICLAYO.
40313,AVENIDA  SÁENZ PEÑA N 872 - CHICLAYO
40314,AV. SAENZ PEÑA N  872 2DO. PISO - CHICLAYO.
40315,AV. ROQUE SAENZ PEÑA N  872 - CHICLAYO.
40316,AV. ROQUE SAENZ PEÑA N  872 - CHICLAYO.
40317,AV. SAENZ PEÑA N 872 - CERCADO DE CHICLAYO
40318,CALLE RODANO N  117 - SAN NICOLAS - CHICLAYO
40319,PASAJE OASIS N° 198 - URB. REMIGIO SILVA - V ETAPA
40320,CA. MIGUEL GRAU N° 699 - URB. CAMPODONICO
40321,CAL. SIETE DE ENERO N° 748
40322,AV. LUIS GONZALES N 1292 - CHICLAYO 
40323,AV. LUIS GONZALES N 1292 - 001 - CERCADO
40324,AVENIDA LUIS GONZALES N 1292 - CHICLAYO
40325,CALLE MANUEL MARIA IZAGA N  653 - CHICLAYO
40326,CA. VICENTE DE LA VEGA N° 800 - TIENDA 2
40327,CA. SIETE DE ENERO N° 639-B
40328,AV. JOSE LEONARDO ORTIZ N°104 
40329,"AV. A. B. LEGUÍA N° 2590, STAND 23- A (INTERIOR TERMINAL TERRESTRE PLAZA NORTE CHICLAYO)"
40330,AV. SALAVERRY N 1195 URB. LOS LIBERTADORES
40331,AVENIDA SALAVERRY N 1195 URB. LOS LIBERTADORES
40332,AV. SAENZ PEÑA N  1335 - CHICLAYO
40333,AV. SAENZ PEÑA N  1335 - CHICLAYO.
40334,AV. SALAVERRY N° 1195
40335,AV. SAEN PEÑA N 1335 - CHICLAYO
40336,AV. SAENZ PEÑA N 1335-CHICLAYO
40337,AV. SAENZ PEÑA N  1335
40338,AVENIDA SAENZ PEÑA N 1335 CERCADO DE CHICLAYO
40339,CAL. ANDRES RAZURI N° 137
40340,AV. SÁENZ PEÑA N 1335 - CERCADO
40341,CHICLAYO AV. SAENZ PEÑA N 1335
40342,CALLE SAN JOSE N 761 - TIENDA 2 - CHICLAYO
40343,AV. ELVIRA GARCIA Y GARCIA N° 209 - A
40344,AV. BOLOGNESI N° 1019
40345,AV. SOBERANIA N 571- DTO. A PP.JJ. 09 DE OCTUBRE - CHICLAYO 
40346,AV. SOBERANIA N  571-A- P.J. 9 DE OCTUBRE - CHICLAYO
40347,CALLE MANUEL MARIA IZAGA N 824 - CHICLAYO
40348,CA. ELÍAS AGUIRRE Nº.140 - SERPOST - CHICLAYO.
40349,CALLE PIURA N 350 URB PATAZCA  - CHICLAYO.
40350,AV. PIURA N 350 URB. PATAZCA II ETAPA - CHICLAYO 
40351,CA. PIURA NORTE N° 350 URB. PATAZCA
40352,AV. LUIS GONZALES N° 676 - CHICLAYO
40353,CALLE DIEGO FERRE N 309-315 - URB.EL PORVENIR - CHICLAYO
40354,CA. FRANCISCO CABRERA N 750-CHICLAYO
40355,CALLE FRANCISCO CABRERA N 750 - CERCADO
40356,AV. MIGUEL GRAU N.º 930 URB . SANTA VICTORIA  - CHICLAYO.
40357,AV. FRANCISCO BOLOGNESI N  710
40358,AV. FRANCISCO BOLOGNESI N  710 - CHICLAYO.
40359,AVENIDA FRANCISCO BOLOGNESI N 710 CERCADO
40360,AV. LAS AMERICAS N  898 P.J. SAN MARTIN - CHICLAYO
40393,AV. SAENZ PEÑA Nª 939 - INTERIOR A - CHICLAYO
40426,CALLE DIEGO FERRE N° 309-315 URB. EL PORVENIR
40427,CALLE ARICA N 398 - URBANIZACIÓN EL PORVENIR - CHICLAYO
40428,CA. ARICA N 398 PJ. PORVENIR
40429,CHICLAYO CA. JUAN CUGLIEVAN N 1242  1º PISO
40430,CALLE JUAN CUGLIEVAN N  1242 - 1  PISO - CHICLAYO
40431,AV. GARCILAZO DE LA VEGA N  315 P.J. BUENOS AIRES - CHICLAYO.
40432,AV. GARCILAZO DE LA VEGA N 315 P.J. BUENOS AIRES
40433,MZ. Ñ - LOTE 13 - URB. LA PARADA
40434,AV. GARCILAZO DE LA VEGA N 315-1ER.PISO-PP.JJ.BUENOS AIRES - CHICLAYO
40435,AV. GARCILAZO DE LA VEGA N 315 P.J. BUENOS AIRES - CHICLAYO.
40436,CALLE LOS MOLLES N° 110 - P.J. NUEVE DE OCTUBRE
40437,CALLE LOS MOLLES N° 110 - P.J. NUEVE DE OCTUBRE
40438,CALLE LOS MOLLES N° 110 - P.J. NUEVE DE OCTUBRE
40439,AV. GARCILAZO DE LA VEGA N  315 1  PISO P.J. BUENOS AIRES - CHICLAYO
40440,"AV. GARCILAZO DE LA VEGA N° 315-A PISO 1, 2, 3 Y 4"
40441,AV. BOLOGNESI N° 920 - SEGUNDO PISO
40442,AV. EL EJERCITO N° 498 PISO 1 P.J. 9 DE OCTUBRE 
40443,AV. EL EJERCITO N° 498 PISO 1 P.J. 9 DE OCTUBRE 
40444,MZ. N - LOTE 17  URB. LA PARADA
40445,CA. BUENOS AIRES N° 296 - P.J. SAN FRANCISCO
40446,AV. ELVIRA GARCIA Y GARCIA N° 860 P. J. JOSE OLAYA
40447,CALLE RODANO N° 117 P.J. SAN NICOLAS
40448,CALLE INSURRECCIÓN N° 298-A URB. BANCARIOS
40449,AV. JUAN TOMIS STACK N° 372 PISO 1 URB QUIÑONES 
40450,CALLE SAN JOSE N° 538
40451,AV. BALTA N° 934 STAND 28 (INTERIOR GALERIA PLAZA BALTA)
40452,CALLE LA GLORIA N° 120 PISO 4 URB LOS LIBERTADORES
40453,CALLE JUAN CUGLIEVAN N° 611
40454,CALLE LAS MAGNOLIAS N° 485 PISO 1 Y 2 - URB. LOS PARQUES 
40455,CALLE LA MAR N° 120 URB SANTA VICTORIA
40456,CALLE ANGAMOS N° 915 URB EL PORVENIR
40457,CALLE ANGAMOS N° 915 URB. EL PORVENIR
40458,AV. VICTOR ANDRES BELAUNDE N° 283 PISO 1 URB. REMIGIO SILVA 
40459,AV. FRANCISCO BOLOGNESI N° 710
40460,CALLE LOS TUMBOS N° 290 URB. SANTA VICTORIA
40461,AV. COLECTORA S/N MZ G LOTE 10 URB. VILLA DEL NORTE 
40462,"AV. SAENZ PEÑA N° 1335 (1°, 2° Y 3° PISO)"
40463,CALLE GENERAL NECOCHEA N° 107 URB. SANTA VICTORIA
40464,AV. SAENZ PEÑA N  500-A - CHICLAYO
40465,CHICLAYO SAENZ PEÑA N 500 / A
40466,AV. SAENZ PEÑA N  500- A - CHICLAYO
40467,"AV, SAENZ PEÑA  N 500-A  - CHICLAYO."
40468,AV. EJERCITO N 466 P.J. 9 DE OCTUBRE - CHICLAYO
40469,CA. TARATA N  122 - CHICLAYO
40470,CALLE TARATA N 122 - B -  CHICLAYO
40471,CALLE TARATA N 122 - B -  CHICLAYO
40472, CALLE ELIAS AGUIRRE N 374 OFICINA N 207- CHICLAYO.
40473,CA. LOS TUMBOS N 206-URB SANTA VICTORIA
40474,CALLE LOS TUMBOS N 206 - URBANIZACIÓN SANTA VICTORIA
40475,CALLE ALFONOSO UGARTE N  775 - CHICLAYO
40476,AV. ALFONSO UGARTE N  775 - 1ER. PISO - CHICLAYO
40477,CA. ALFONSO UGARTE N 775 - CHICLAYO
40478,CALLE ALFONSO UGARTE N  775 - CHICLAYO
40479,CALLE ALFONSO UGARTE N 775 CERCADO
40480,CALLE ASTURIAS N  288 - URB. SAN JUAN - CHICLAYO
40481,CALLE ANDRÉS AVELINO CÁCERES N  222 TIENDA 150 - 152 CC. REAL PLAZA
40482,CA. LEONCIO PRADO CERCADO N° 1088
40483,AV. JOSE BALTA N 1311 - CHICLAYO.
40484,AV. JOSÉ BALTA N 1311-1315  CHICLAYO 
40485,AV. JOSE BALTA N  1311 - CHICLAYO
40486,AV. CHINCHAYSUYO N° 240 URB. FEDERICO VILLARREAL
40487,CALLE ELIAS AGUIRRE N 326 OF. 204 CERCADO DE CHICLAYO
40488,CALLELAS MALVINAS N° 292 URB. SAN EDUARDO (SEGUNDO PISO)
40489,CALLE ANDALUCIA N° 160 URB.SAN JUAN 
40490,AV. AUGUSTO B. LEGUIA N 2590 INT. 9 TERMINAL TERRESTRE PLAZA NORTE  - CHICLAYO.
40491,AV. ARICA N° 775 - B
40492,AV. ARICA N° 775 - B
40493,AV. BALTA N° 307 - CHICLAYO
40494,CALLE LOS ALAMOS N  355 URB. SANTA VICTORIA - CHICLAYO.
40495,CALLE LOS ALAMOS N 355 URBANIZACION SANTA VICTORIA
40496,AV. FRANCISCO BOLOGNESI N° 1444 - CHICLAYO
40497,CALLE SAN JOSE N° 352 PISO 2
40498,AV. PEDRO RUIZ N° 835 - PISO 2 (INTERIOR CURACAO)
40499,AV. SALAVERRY  N° 515 - PISO 1 (INTERIOR CASSINELLI)
40500,AV. SANTA VICTORIA N° 190 PISO 2 - INTERIOR 201
40501,CALLE ALFONSO UGARTE N° 775 PISO 01
40502,CALLE LAS DELICIAS N° 461 URB. SANTA ROSA DE LIMA
40503,CALLE ALFONSO UGARTE N° 1135
40504,AV. JORGE CHAVEZ N° 695
40505,MZ C LT 2 SECTOR PULEN ARENAL
40506,URB. SANTA VICTORIA CA. LOS TUMBOS N 149  OF. 4-A
40507,AV. LAS AMERICAS N  898 - P.J. SAN MARTIN - CHICLAYO.
40508,AVENIDA SAENZ PEÑA N 1569 CHICLAYO
40509,AV. ANGAMOS N 1180 - URBANIZACIÓN SAN LUIS - CHICLAYO
40510,AV. ANGAMOS N 1180 - URB SAN LUIS  - CHICLAYO.
40511,AV. PEDRO RUIZ N° 487 - CHICLAYO
40512,AV. PEDRO RUIZ N 487 -.EL PORVENIR - CHICLAYO
40513,CALLE JUAN FANNING N° 660 URB. SAN JUAN 
40514,AVENIDA PEDRO RUIZ N 487 - URBANIZACIÓN EL PORVENIR
40515,CA. TORRES PAZ No.683 - CHICLAYO
40516,CA. 08 DE OCTUBRE N  399 - CHICLAYO
40517,VIA DE EVITAMIENTO S/N FUNDO PATAZCA
40518,CALLE LAS DIAMELAS N° 165 URB. SANTA VICTORIA (1° PISO) 
40519,CALLE LUIS CASTILLA N° 266 URB. LA PRIMAVERA 
40520,CALLE ALFONSO UGARTE N° 1020 INT.A
40521,AV. BALTA N° 940 INT. 2
40522,CALLE LOS TUMBOS N° 206 PISO 1 URB. SANTA VICTORIA 
40523,CALLE MANUEL PARDO 485-B
40524,AV. LAS AMERICAS N° 898 P.J. SAN MARTIN
40525,AV. JOSE BALTA N° 625 - CHICLAYO
40526,AV. LAS AMERICAS N° 898 P.J. SAN MARTIN
40527,"CALLE SOBERANIA N° 571-A, P. J. 09 DE OCTUBRE"
40528,CALLE OCHO DE OCTUBRE N° 129 INTERIOR 104 (INT. GALERIA LOS MELLIZOS)
40529,CALLE MIGUEL DE CERVANTES N°280 URB DIEGO FERRÉ
40530,CALLE 7 DE ENERO SUR N° 365  URB. SAN EDUARDO
40531,AV. LUIS GONZALES N° 1292
40532,AV. LUIS GONZALES N° 1292
40533,CALLE ANDRES AVELINO CACERES N° 222 STAND M-04 PISO 1 (INTERIOR C.C. REAL PLAZA)
40534,CALLE ANDRES AVELINO CACERES N° 222 STAND M-04 PISO 1 (INTERIOR C.C. REAL PLAZA)
40535,CALLE ANDRES AVELINO CACERES N° 222 STAND M-04 PISO 1 (INTERIOR C.C. REAL PLAZA)
40536,CALLE ELIAS AGUIRRE N° 284 PISO 1
40537,CALLE NUEVA YORK N° 127 P.J. CHINO ZAMORA PISO 1
40538,AV. ARICA N° 775-A
40539,AV. ARICA N° 775 - C
40540,AV. PEDRO RUIZ N° 980 OFICINA 201-203 PISO 2
40541,AV. SAENZ PEÑA N° 500-A PISO 1
40542,CALLE TARATA N° 122
40543,AV. LIBERTAD N° 880 URB. FEDERICO VILLARREAL
40544,AV. LIBERTAD N° 880 URB. FEDERICO VILLARREAL
40545,AV. PACIFICO N° 129 URB. PRECURSORES PISO 1
40546,CALLE VICENTE DE LA VEGA N° 1212 PISO 1
40547,CALLE TORRES PAZ N° 683 INTERIOR 201
40548,CARRETERA CHICLAYO - POMALCA KM. 3.25 
40549,AV. LUIS GONZALES N° 1328
40550,AV. JOSE BALTA N° 1311
40551,AV. LUIS GONZALES N 1290
40552,AVENIDA LUIS GONZALES N 1290 - CHICLAYO
40553,AV. ANGAMOS N° 1180 URB. SAN LUIS
40554,AVENIDA  LUIS GONZALES N 1290 -  CHICLAYO
40555,CHICLAYO AV. LUIS GONZALES N 1290
40556,AV. LUIS GONZALES N° 1290
40557,AV. FERNANDO BELAUNDE N 868 - A - URB. LA PRIMAVERA 
40558,AV. BELAUNDE N  868-A-P.J LA PRIMAVERA
40559,CALLE JUAN CUGLIEVAN N 1479 - CERCADO
40560,CALLE JUAN CUGLIEVAN N 1479
40561,AV. PEDRO RUIZ N° 739 PISO 1
40562,CHICLAYO SAENZ PEÑA N 1472
40563,AV. SAENZ PEÑA N 1472 CHICLAYO
40564,CA. LAS MAGNOLIAS N 480 2DO PISO URB LOS PARQUES - CHICLAYO
40565,CALLE JUAN CUGLIEVAN N° 1479 (1° PISO)
40566,CA. 8 DE OCTUBRE N 110 - CHICLAYO
40567, CA. 8 DE OCTUBRE N  110 - CHICLAYO.
40568,CALLE 8 DE OCTUBRE N  110 - CHICLAYO.
40569,CA. 08 DE OCTUBRE N 110 CHICLAYO 
40570,CALLE 8 DE OCTUBRE N 110 CERCADO DE CHICLAYO
40571,MANUEL ARIZOLA N 330 - A URB. FEDERICO VILLARREAL
40572,AV. VICTOR RAÚL HAYA DE LA TORRE N  242 INT. 07 INT. TERMINAL ORMEÑO - CHICLAYO
40573,URB. SAN EDUARDO AV. V. R. HAYA DE LA TORRE N 242  INT. 07
40574,CALLE NUEVA YORK N° 127 P.J. CHINO ZAMORA PISO 1
40575,CALLE ARIZOLA N 330 - URBANIZACIÓN FEDERICO VILLARREAL
40576,"AV. LIBERTAD N° 400, 1° Y 2° PISO, URB. SANTA VICTORIA"
40577,AV. SAENZ PEÑA N° 1472
40578,AV. SAENZ PEÑA N° 1472
40579,AV. SAENZ PEÑA N° 1472
40580,CALLE ARICA Nº1352 - CHICLAYO 
40581,AV. PROLONGACION BOLOGNESI FUNDO CERROPON MZ. B LOTE 01 PISO 1 Y 2
40582,CA. ELÍAS AGUIRRE N° 499 - CHICLAYO.
40583,CALLE LOS FAIQUES N° 129 URB. SANTA VICTORIA
40584,LEONCIO PRADO N° 1088
40585,AV. LUIS GONZALES N 1004 - CHICLAYO
40586,LOS CACTUS Nº 165 - URB. FEDERICO VILLARREAL
40587,URB. CAMPODONICO CA. ARICA N 1995
40588,CALLE ARICA N  1995 - CAMPODÓNICO - CHICLAYO
40589,CA. ALFONSO UGARTE N 1380 - CHICLAYO
40590,CALLE ALFONSO UGARTE N 1380-CHICLAYO
40591,CALLE COIS N° 226
40592,AV. EL EJERCITO N° 424 - P. J. 09 DE OCTUBRE
40593,CALLE LAS AMERICAS N 288 PJ. SAN FRANCISCO  - CHICLAYO.
40594,"AV. GARCILAZO DE LA VEGA N° 315, P.J. BUENOS AIRES (SEGUNDO PISO) - CHICLAYO"
40595,AV. LAS AMERICAS N 288 PP. JJ. SAN FRANCISCO
40596,CALLE LETICIA N° 300
40597,AV. PEDRO RUIZ GALLO N° 487 - PISO 2
40598,AV. LIBERTAD N° 400 - PISO 1 - URB. SANTA VICTORIA
40599,CA. COIS N 510 - CHICLAYO
40600,AV. ANGAMOS N 645 - CHICLAYO.
40601,AV. SANTA VICTORIA N° 151
40602,CALLE LOS DULANTOS N° 147 - URB SANTA VICTORIA
40603,CA. FRANCISCO CABRERA N 682 - 2DO PISO - CHICLAYO
40604,AV. EL EJERCITO N° 452 - P.J. 09 DE OCTUBRE 
40605,CALLE VICENTE DE LA VEGA N° 951-A
40606,AV. PEDRO RUIZ N° 559 TIENDA B2 (INTERIOR GALERIAS Y MERCADOS MORALES)
40607,AV. SAENZ PEÑA N° 939
40608,AV. SAENZ PEÑA N° 939
40609,JUAN CUGLIEVAN N° 1242 PISO 1 
40610,CALLE MANUEL MARIA IZAGA N° 160 PISO 3 INTERIOR 302
40611,CALLE DIEGO FERRE N° 570 URB. EL PORVENIR
40612,CALLE DIEGO FERRE N° 570 URB. EL PORVENIR
40613,CALLE DIEGO FERRE N° 570 URB. EL PORVENIR
40614,CALLE DIEGO FERRE N° 570 URB. EL PORVENIR
40615,CALLE DIEGO FERRE N° 570 URB. EL PORVENIR
40616,CALLE DIEGO FERRE N° 570 URB. EL PORVENIR
40617,AV. JOSE BALTA N° 1715
40618,CA. BAMBAMARCA  NRO. 250 - URB. UCHOFEN - CHICLAYO
40619,CALLE MANCO CAPAC N° 240 - CHICLAYO.
40620,EL  INGENIERO  I  ETAPA MZ. L  -  LT. 2 - CHICLAYO
40621,CALLE ALFREDO LAPOINT N 1228 - CHICLAYO
40622,CA. ALFREDO LAPOINT N 1228 - CHICLAYO
40623,CALLE ALFREDO LAPOINT N  1228 - CHICLAYO
40624,CALLE ALFREDO LAPOINT N  1228-CHICLAYO
40625,AVENIDA PANAMERICANA NORTE N 515 PP.JJ. RICARDO PALMA
40626,AV. PANAMERICANA NORTE N 515 P.J. RICARDO PALMA
40627,"CA. JUAN RAMOS N° 198, URB. PRIMAVERA - II ETAPA"
40628,LA PRIMAVERA II ETAPACALLE JUAN RAMOS MENDOZA198 - A 
40629,AVENIDA JUAN RAMOS N 198 - URBANIZACIÓN LA PRIMAVERA
40630,CALLE JUAN RAMOS N 198 - URB. LA PRIMAVERA - CHICLAYO
40631,CALLE JUAN RAMOS N 198 - URBANIZACIÓN LA PRIMAVERA 
40632,CALLE JUAN RAMOS N 198 URBANIZACIÓN LA PRIMAVERA
40633,CALLE JUAN RAMOS N 198 - URB. LA PRIMAVERA II ETAPA
40634,CALLE JUAN RAMOS N 198  - URB. LA PRIMAVERA
40635,CALLE JUAN RAMOS N 198 - URB LA PRIMAVERA
40636,CALLE JUAN RAMOS N 198 - URB LA PRIMAVERA
40637,CALLE  MANUEL MARIA IZAGA N 375 -  1º PISO -  CHICLAYO
40638,CALLE MANUEL MARIA IZAGA N 375  - CHICLAYO
40639,CALLE MANUEL MARIA IZAGA N 375 - CHICLAYO
40640,CALLE MANUEL MARIA IZAGA N  375 - CHICLAYO
40641,CALLE MANUEL MARIA IZAGA N  220 INT. C - CHICLAYO.
40642,CALLE FRANCISCO CABRERA N° 750 PISO 1 Y 2
40643,AV. PANAMERICANA N°149 URB. LOS LIBERTADORES
40644,AV. JUAN TOMIS STACK N° 990
40645,CALLE PLAZUELA UNION N° 122-A PISO 1
40646,CA. ARICA NRO. 2267 - P.J. SAN ANTONIO
40647,AV LUIS GONZALES NRO. 766 CHICLAYO.
40648,CALLE ANDRES AVELINO CACERES N° 222 - P.J. MURO - LOCAL 111-B (INTERIOR C.C. REAL PLAZA)
40649,AV. LAS AMÉRICAS N° 288 - P.J. SAN FRANCISCO 1° PISO
40650,CA. PIURA NORTE N° 350 URB. PATAZCA
40651,CA. TORRES PAZ NRO. 744 - CHICLAYO
40652,URB. EL PORVENIR CA. DIEGO FERRE N 332
40653,CALLE DIEGO FERRE N 332 URB. EL PORVENIR
40654,CALLE DIEGO FERRE N 332 - URBANIZACIÓN EL PORVENIR
40655,CA. DIEGO FERRE N 332 - URB. EL PORVENIR - CHICLAYO
40656,CA. DIEGO FERRE N 332 URB. EL PORVENIR - CHICLAYO 
40657,PASAJE DIEGO FERRE N 332  - CHICLAYO.
40658,URB. SANTA VICTORIA CA. LA FLORIDA N 400
40659,CALLE LA FLORIDA N 400 URB. SANTA VICTORIA
40660,CALLE LA FLORIDA N  400
40661,CALLE JUAN FANNING N 359 CERCADO DE CHICLAYO
40662,AV. SANTA VICTORIA N  456 - URB. SANTA VICTORIA
40663,CALLE LOS EUCALIPTOS MZ. A LOTE 15 - P.J. LOS OLIVOS
40664,CALLE COLON N° 561 PISO 03
40665,AV. AGRICULTURA NRO. 318 - CHICLAYO
40666,CA. JUAN PABLO II NRO. 643 - URB. LAS BRISAS - CHICLAYO
40667,AV. SAN JOSEMARÍA ESCRIVÁ DE BALAGUER S/N - LOCAL GM01 - C.C. MALL AVENTURA - CHICLAYO
40668,AV. LUIS GONZALES N  1285 – 3° Y 4° PISO - CHICLAYO
40669,"AV. ANDRÉS AVELINO CÁCERES N° 222 - P.J. MURO, LC-203 - C.C. REAL PLAZA - CHICLAYO"
40670,"CALLE ELIAS AGUIRRE N° 250 - INT 01 (INTERIOR GALERIAS ""LA PLAZUELA"")"
40671,AV. FRANCISCO BOLOGNESI N° 536 STAND 294 (INTERIOR C. C. PLAZA BOLOGNESI)
40672,AV. FRANCISCO BOLOGNESI N° 536 STAND 295 (INTERIOR C. C. PLAZA BOLOGNESI)
40673,AV. SAENZ PEÑA N° 1203 - PISO 1
40674,CALLE MANUEL MARÍA IZAGA N° 375 - PISO  1
40675,ANDRES AVELINO CACERES N  222 - DIEGO FERRE - CHICLAYO
40676,ANDRÉS AVELINO CACERES N 222 - DIEGO FERRE
40677,AV. GARCÍA Y GARCÍA Nº.696 - URB. LOS PARQUES. (LIC.FUNC.ANTERIOR 1136-2019-SATCH)
40678,AV. BALTA SUR N  006 - CHICLAYO
40679,CALLE UNION N 138 P.J. SAN MARTIN - CHICLAYO
40680,CALLE LA UNION N 138 - PP.JJ. SAN MARTÍN - CHICLAYO 
40681,CALLE UNION N 138 PUEBLO JOVEN SAN MARTIN
40682,P.J. SAN MARTIN CA. UNION 138
40683,AV.SALAVERRY N 149-PJ JOSE OLAYA - CHICLAYO
40684,CALLE SANTO DOMINGO N  189 URB. LAS BRISAS
40685,CHICLAYO AV. JOSE BALTA N 060
40686,CHICLAYO AV. JOSE BALTA N 060
40687,CALLE SANTO DOMINGO N  189 - URB. LAS BRISAS
40688,URB. PATAZCA CA. FRANCISCO CUNEO N 1000
40689,AV. FRANCISCO CUNEO N 1000 LOTIZACION PATAZCA
40690,JOSE QUIÑONES GONZALES N° 860 - SAN MARTIN
40691,AV. JOSE BALTA N 060 CERCADO DE CHICLAYO
40692,CHICLAYO-ALFONSO UGARTE01616    
40693,AV. JOSE BALTA N 060 - CHICLAYO.
40694,AV. JOSÉ BALTA N  060 - CHICLAYO
40695,"CALLE ALFONSO UGARTE N° 1616 - PISO 1, 2, 3 Y 4"
40696,CALLE LA FLORIDA N° 400 PISO 1 Y 2 - URB. SANTA VICTORIA
40697,TDA. NRO. 18- MDO. 9 DE OCTUBRE -  P.J.- 9 DE OCTUBRE.
40698,CHICLAYO AV. ORIENTE N 195
40699,CALLE MANCO CAPAC N° 240
40700,CALLE ARICA N° 725 1°PISO (INTERIOR TIENDA MILLONES)
40701,CALLE ARICA N° 1156-A
40702,CALLE DIEGO FERRE N° 332 - 1ER PISO URB. EL PORVENIR
40703,AV. GRAU N° 639 - URB. SANTA VICTORIA
40704,CALLE RIO CHOTANO N°765 - URB. FEDERICO VILLARREAL
40705,AV. ELVIRA GARCIA Y GARCÍA N° 696 
40706,CHICLAYO CA. ELIAS AGUIRRE N 374  INT. 201
40707,CHICLAYO AV. FRANCISCO BOLOGNESI N 966
40708,CALLE ANGAMOS N 469 - CHICLAYO.
40709,AVENIDA ORIENTE N 182 - URBANIZACIÓN SAN JUAN
40710,AV. ORIENTE N  182 - URB. SAN JUAN
40711,CA. ALMIRANTE GUISSE N 195 URB. SANTA VICTORIA  - CHICLAYO.
40712,CA. CAPIRONA NRO. 289 - FEDERICO VILLARREAL - CHICLAYO
40713,CALLE ALMIRANTE GUISSE N  195 URB. SANTA VICTORIA - CHICLAYO
40714,CALLE ALMIRANTE GUISSE N 195 URB. SANTA VICTORIA
40715,CALLE ALMIRANTE GUISSE N  195 2DO. PISO URB. SANTA VICTORIA - CHICLAYO.
40716,CA. ALMIRANTE GUISSE N 195 2DO PISO URB. SANTA VICTORIA - CHICLAYO
40717,"CALLE 19 DE SEPTIEMBRE S/N - MZ. L - LT. 9, SUBLOTE 23 - P.J. 19 DE SEPTIEMBRE"
40718,AV. FRANCISCO BOLOGNESI N  536 STAND 193 C.C. PLAZA BOLOGNESI - CHICLAYO
40719,AV. EL PROGRESO N 193 URBANIZACION REMIGIO SILVA
40720,AV. FRANCISCO BOLOGNESI N° 536 TIENDA 193 (INTERIOR C. C. PLAZA BOLOGNESI)
40721,AV. EL PROGRESO N  193 URB. REMIGIO SILVA - CHICLAYO.
40722,P.J. SUAZO AV. JORGE CHAVEZ N 569
40723,AV. ORIENTE N° 182 - URB. SAN JUAN
40724,AV. JORGE CHAVEZ N 569 PP. JJ. SUAZO
40725,JR. MURO JOSE BAQUIJANO N° 199 - CHICLAYO
40726,AV. SANTA VICTORIA N° 700 - URB. SANTA VICTORIA
40727,CALLE UNIÓN N° 138 - P.J. SAN MARTIN
40728,AV. SALVERRY N° 955 - P.J. JOSE OLAYA
40729,AVENIDA FERNANDO BELAUNDE N 868 - A - URB. LA PRIMAVERA
40730,AV. PROGRESO N° 193 - URB. REMIGIO SILVA
40731,CALLE LAS ANIMAS MZ. A DPTO. 012 - C.P. PROGRESIVA LA CIUDADELA
40732,CALLE SANTO DOMINGO N° 189 - URB. LAS BRISAS
40733,AV. BELAUNDE N° 868-A - P.J. LA PRIMAVERA
40734,AV. FRANCISCO BOLOGNESI N° 966
40735,AV. SAN JOSEMARÍA ESCRIVÁ DE BALAGUER S/N- INTERIOR 104 - C.C. MALL AVENTURA
40736,CA. LEONCIO PRADO NRO. 730 - CHICLAYO.
40737,CALLE ALMIRANTE GUISSE N° 195 - URB. SANTA VICTORIA
40738,CA. ALFONSO UGARTE Nº.609 - OF.103 - CHICLAYO.
